Type	x.0.m.majoraxis	x.0.m.eccentricity	x.0.s.area	x.0.s.perimeter	x.0.s.radius.mean	x.0.s.radius.sd	x.0.s.radius.min	x.0.s.radius.max	x.a.b.mean	x.a.b.sd	x.a.b.mad	x.a.b.q001	x.a.b.q005	x.a.b.q05	x.a.b.q095	x.a.b.q099	x.a.m.majoraxis	x.a.m.eccentricity	x.Ba.b.mean	x.Ba.b.sd	x.Ba.b.mad	x.Ba.b.q001	x.Ba.b.q005	x.Ba.b.q05	x.Ba.b.q095	x.Ba.b.q099	x.Ba.m.majoraxis	x.Ba.m.eccentricity	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2	Cell
174	bald	37.0189917014275	0.464526435195352	942	113	16.8160129606245	1.41066473851827	11.9405555083075	18.9671784142348	0.397535489779776	0.09207123133972	0.104654117647059	0.240823529411765	0.266862745098039	0.392156862745098	0.556862745098039	0.629764705882353	36.3659480617121	0.468584371964213	0.310024570332397	0.241233020945042	0.244492031739505	-0.162352599578355	-0.059116718795073	0.290592711479407	0.737032194331687	0.902102558842725	39.5948736828773	0.491124291692797	0.012751456645016	7.87724215246637	0.522882122849575	9.25502724768244	0.373771900133363	25.8744394618834	629.189909536939	1.29707095549779	2.01668113375725	7.87724215246637	0.8107953619306	0.079607553323133	0.39238764378086	0.011956558187885	9.88416075650118	0.429886977547981	9.66859760016544	0.335833958923001	26.080378250591	639.384576794698	1.28936481526454	2.01722628263439	9.88416075650118	0.84921127363923	0.093774462661164	0.424282508351294	Cell175
175	spiky	51.0977676925895	0.395571240184968	1774	288	23.3909695559183	2.33585033413678	16.823535492001	28.9057993374947	0.389276477219975	0.115538125924276	0.122096470588235	0.183254901960784	0.223529411764706	0.376470588235294	0.596078431372549	0.683411764705882	50.6642865205701	0.418506843794204	0.264191398473718	0.333235753554673	0.299237611430557	-0.559411949589847	-0.303167864124202	0.266402182566019	0.823108636838821	1.06716041120459	53.4497610992943	0.437715839977142	0.007071112350033	18.3685420818642	0.307236140423255	14.2574338484452	0.279485914464188	25.4162195308907	612.408483101704	1.37984522464835	2.28266365244293	18.3685420818642	0.974245369219729	0.031824314894443	0.26675838794296	0.007363998916742	22.709717097171	0.156197103931185	14.4567665049344	0.253045048450134	25.360393603936	607.462461103427	1.35320484346556	2.26882245924754	22.709717097171	1.01501499573487	0.034222453286812	0.275602513016177	Cell176
176	regular	63.9851037088977	0.354694775760919	2743	435	28.7817120605542	4.04136463168479	15.5974492394467	37.4115042822682	0.4006805201118	0.12849579167506	0.133724705882353	0.145098039215686	0.196078431372549	0.4	0.623529411764706	0.690196078431373	62.6495460205526	0.344281575553517	0.284872668317542	0.388054523456798	0.379596991248463	-0.610934726849969	-0.353721722265414	0.287280413774558	0.914696712208369	1.24718014124794	66.5074074195115	0.303841534201928	0.005429367960927	21.1413193758641	0.356743325167413	17.433035367543	0.276727919706505	26.1099150701165	653.317383253645	1.43753048411963	2.37717732507385	21.1413193758641	1.00407766445647	0.041437547473061	0.309345911822623	0.004955086492824	27.6839248434238	0.194689570777436	18.1883560915442	0.230300465828298	25.6313152400835	627.347401218902	1.41813904000292	2.39513993095923	27.6839248434238	1.05788133839439	0.034143412518615	0.282544880671555	Cell177
177	regular	59.1886483096995	0.571229763825507	1799	469	24.6508873589838	5.68709779599256	7.14286509880857	37.5902219494924	0.391352494305115	0.122252171626178	0.133724705882353	0.168627450980392	0.203921568627451	0.380392156862745	0.603921568627451	0.678509803921569	58.3813146097324	0.585477717800799	0.295819576233643	0.389362476778277	0.378139536660125	-0.655975755927005	-0.370836413471928	0.306831721904396	0.9357925098773	1.13798640550026	63.4268019645343	0.577692083137857	0.006235456117766	20.0931034482759	0.32519105608301	15.8879943200244	0.292507390272604	25.4852664576802	619.170511049141	1.40806485082155	2.32212961942479	20.0931034482759	0.994325717759511	0.040334998948921	0.301934186142914	0.005670308319182	27.8027796161482	0.086794443578868	16.222629462039	0.223741345607268	25.3540701522171	608.511877965828	1.36607024114029	2.33488113433486	27.8027796161482	1.06131288591565	0.023130183979092	0.230591155284291	Cell178
178	unidentified	34.6203567739186	0.430493725773921	809	145	15.4912602562746	2.10913296860674	10.3257294974821	20.400304257366	0.361593834072566	0.087180490278506	0.087211764705882	0.2	0.235294117647059	0.349019607843137	0.516078431372549	0.592156862745098	34.4295976118148	0.44139500558441	0.280882351290106	0.258436914571855	0.260182634651396	-0.291534072706242	-0.153382472701492	0.279963108247361	0.695844326569118	0.828145903745651	37.097910594351	0.443755422968174	0.012145850166913	11.4105156723964	0.259454572985265	8.70412945387693	0.330177544324079	23.5069093360297	514.642449775226	1.25300074378199	2.05835820115836	11.4105156723964	0.880465468670828	0.029060302806075	0.242678865088638	0.013832264139373	12.6286919831224	0.178242850168993	8.68395625503194	0.313963962389283	23.4528832630098	512.23284351593	1.22394468108641	1.9937511719354	12.6286919831224	0.895555780037279	0.060691956722338	0.342518832260377	Cell179
179	spiky	56.8533605349905	0.45375260963806	2065	429	24.4893577812824	4.3873455190492	8.66572650324726	32.4076121302941	0.391042111759958	0.130282601385965	0.139538823529412	0.142274509803922	0.185098039215686	0.384313725490196	0.615686274509804	0.690196078431373	55.5098909153668	0.438658113269819	0.279562580708785	0.414534180207852	0.393475742086333	-0.74300877913595	-0.426339229749517	0.290095347825354	0.956967293000809	1.27298126243702	58.862280425228	0.387136938271147	0.005345311327431	20.0882510013351	0.416462169034832	18.2124667291146	0.276883636507307	25.4367156208278	623.879188226404	1.45510657741117	2.37902890055107	20.0882510013351	0.992764678007725	0.051265061008591	0.343005310880005	0.005032688776499	28.1961120640366	0.209793537792558	18.8409779042243	0.233207866542228	25.7775871926815	636.063802868079	1.4281312785298	2.40889319606756	28.1961120640366	1.06386131757943	0.032654999357908	0.277225885442567	Cell180
180	regular	69.1741242056561	0.368841451797859	3239	424	32.0191828169109	2.80754780380825	24.9063904713601	40.0922636809968	0.402893655146529	0.127446899113074	0.139538823529412	0.156862745098039	0.203921568627451	0.392156862745098	0.619607843137255	0.701960784313725	67.569958459816	0.321142993648012	0.258428970619217	0.387037408284852	0.377910364920632	-0.634057382245446	-0.389820264331805	0.261903829774464	0.899090944803351	1.16502000813942	71.0308343053346	0.280593377980843	0.005903521814552	19.412527890257	0.387676085603997	16.8515186438583	0.285610468521279	26.2228741426328	658.536126431609	1.4329048052893	2.35078228824323	19.412527890257	0.985359875798409	0.045034897452695	0.32038578077825	0.005677247552034	24.1522408484434	0.212442185730341	16.3336303766101	0.243989405523269	26.1187136503592	648.409339057851	1.39570698855018	2.35552987626687	24.1522408484434	1.03143736706809	0.029326978828278	0.260206540019593	Cell181
181	spiky	45.0291639876057	0.360190036329052	1414	250	20.5927544543999	2.68215733706868	12.5773008233086	25.7743379352409	0.385658817982639	0.108759519190677	0.116282352941176	0.172549019607843	0.215686274509804	0.376470588235294	0.572549019607843	0.641607843137254	44.5380183923926	0.373266611860497	0.27766969301692	0.329625807442312	0.339235098583691	-0.521644792533526	-0.278814469330299	0.28842100964271	0.812432750308389	0.966152571926603	48.3670288376993	0.396059640130355	0.007478098795877	17.1715987701768	0.277225802958339	12.8789511582322	0.284958231538655	25.1327824750192	595.832887407019	1.35277655524984	2.24661807100148	17.1715987701768	0.961132501381336	0.030703764823689	0.260110675627793	0.006743817199575	22.4144215530903	0.115122214683031	13.6652640200823	0.243405924788066	25.6442155309033	619.191675645987	1.33485434804318	2.25699812083325	22.4144215530903	1.01602870957525	0.029233158309713	0.254490483144251	Cell182
182	spiky	58.1016997108982	0.19486252537845	2218	502	25.7523729770838	5.93307367679593	10.0150473683798	38.9045002272786	0.384591311727576	0.126679917571063	0.122096470588235	0.133333333333333	0.172549019607843	0.380392156862745	0.603921568627451	0.708470588235294	58.0446215237971	0.277512826699613	0.314009454212169	0.425859271255885	0.402069045856991	-0.79654171158141	-0.428326797693842	0.333232115115616	0.98551139934866	1.25472618351713	62.1352662547661	0.217786455505347	0.006088438957001	21.3969436726446	0.33567295898328	17.1042245396917	0.288762462464167	25.0112402121748	599.152464746759	1.42877829106407	2.36410393793651	21.3969436726446	1.00192868797875	0.044324903128452	0.318781105017526	0.005377246678573	31.6246605105921	0.068360688740541	17.9725880651383	0.216431516928372	24.8337859858772	585.962620935168	1.38816956861904	2.38780969576969	31.6246605105921	1.08526238908686	0.028312602407103	0.257443975303386	Cell183
183	bald	49.2151356667796	0.404013313530142	1600	232	22.6437037364697	2.15943349131855	17.3409136642868	26.9861147659407	0.379872549019608	0.114302772054033	0.127910588235294	0.172549019607843	0.207843137254902	0.364705882352941	0.584313725490196	0.650980392156863	49.381431234894	0.464933570146162	0.277003654551825	0.322295960437976	0.33394012372114	-0.437849964108323	-0.259499436813697	0.277191059681495	0.812847447399819	1.03860312017988	52.8432386574629	0.461272377931944	0.00706511383615	16.825012692503	0.343160439850758	13.8075512752919	0.282890102961126	24.9011677102725	587.847327701105	1.37581680337969	2.2658017804085	16.825012692503	0.958889536663811	0.032168106995237	0.267209219029172	0.006899176750645	20.9830985915493	0.21823886123521	14.4204026978774	0.252667140644632	24.7746478873239	580.90895587389	1.3607536432233	2.26159006352101	20.9830985915493	1.00344774896321	0.040496261274319	0.298734989425969	Cell184
184	bald	31.6228089220066	0.212736759370281	729	110	14.9679288542129	0.863080221135245	13.289018644314	17.2341578949221	0.344769896984857	0.072509102232024	0.075583529411765	0.205019607843137	0.23921568627451	0.341176470588235	0.474509803921569	0.540078431372549	31.3150414757784	0.139349294014536	0.294737645044753	0.224905324811167	0.246045357188406	-0.22768739152453	-0.109288343252347	0.30455563018471	0.648817551840923	0.712540819235865	34.2708268741688	0.156712179358304	0.017931214962877	7.30007473841555	0.301590465180902	6.22621354267911	0.400741234921685	22.5497010463378	470.31598844284	1.17889832368514	1.8836796998152	7.30007473841555	0.794822662854655	0.043141212124658	0.282312233202269	0.018484703731098	7.43269230769231	0.257992678665821	6.00850334894807	0.369663518182721	22.5352564102564	469.975214792386	1.14895486687855	1.82691888969948	7.43269230769231	0.7939283289033	0.04620922106201	0.28772981741572	Cell185
185	spiky	56.792235174215	0.366535599850854	2114	456	25.2921501323493	3.91185893120693	13.9644012182779	34.4582779958267	0.389185078004712	0.123258613828318	0.133724705882353	0.137254901960784	0.196078431372549	0.380392156862745	0.596078431372549	0.67843137254902	56.1400572984579	0.365549416519544	0.301891659551859	0.431855104530638	0.42145431544523	-0.667775020987743	-0.446122686087064	0.312176049439008	0.992989039820185	1.31731033896761	59.9939600616594	0.321709100910478	0.006199260270057	18.6320977917981	0.386585807897259	16.1872079515544	0.290837134411034	25.4112776025237	617.52422010485	1.42362481842596	2.33553983437752	18.6320977917981	0.980054181990366	0.045213064452034	0.320012009228133	0.005639480666716	25.2845894263217	0.182269783088689	16.4602269204538	0.235620610519988	25.7165354330709	628.270999149443	1.39134929002256	2.35183432536413	25.2845894263217	1.03979515702592	0.032676142273096	0.274137656260334	Cell186
186	spiky	50.1263543800961	0.440278742049454	1611	390	22.3688919852635	3.22823395903769	14.58101672217	31.620034178867	0.384708073173403	0.119338056691084	0.122096470588235	0.156862745098039	0.2	0.372549019607843	0.594117647058824	0.666666666666667	49.1330863093732	0.394786135657989	0.285888035761375	0.387875178768291	0.37102240503751	-0.617501543037986	-0.381141112350579	0.296121784967408	0.905987734698444	1.22544300801985	53.2516254985878	0.413276676582871	0.006463247702412	17.1327526132404	0.413064896168623	15.5950996127184	0.297488372787765	25.0752613240418	600.845037074778	1.41945038387015	2.30583753931701	17.1327526132404	0.961297053939769	0.052542621198249	0.342044158693338	0.006622350729512	22.7930267062315	0.19887084877865	15.2255631763509	0.241526888211007	24.6921364985163	578.025184115333	1.3701306217449	2.27945109671275	22.7930267062315	1.01806908374233	0.032852036055408	0.27075652873906	Cell187
187	regular	66.9448325210622	0.297848329049065	3094	475	30.5288322883575	4.25829731961596	17.276343359901	40.0065052327972	0.395501730103806	0.136335122680933	0.139538823529412	0.145098039215686	0.188235294117647	0.384313725490196	0.643137254901961	0.733333333333333	65.3354160014042	0.294628339989205	0.269830538538047	0.423474441749284	0.393958348658112	-0.712060422237433	-0.414945010478695	0.262602094250688	0.97439284243734	1.31883761028835	69.5503077317392	0.295661842446274	0.005043357261166	23.6576929778707	0.357139085990555	19.4003199310417	0.262278050806737	25.7355811116919	639.341411962929	1.45806424491512	2.42219053415143	23.6576929778707	1.02858557329855	0.037415930129385	0.297018156223935	0.004810427681104	31.0258875739645	0.14875772959939	19.2238879886471	0.205907673488403	25.512573964497	622.322357371016	1.41998811344336	2.42739522464653	31.0258875739645	1.08367443756867	0.021847160721059	0.228484845720187	Cell188
188	spiky	49.5498044556778	0.374194793048701	1652	288	22.6548764923692	2.93299010785092	15.6978183596912	29.4562642107559	0.380434885818734	0.118443553585426	0.122096470588235	0.168627450980392	0.207843137254902	0.368627450980392	0.586078431372548	0.692117647058824	48.6605901372738	0.370111015992522	0.272293278018274	0.353950193325929	0.339671354747663	-0.587194930445093	-0.311752092430284	0.265476159904286	0.841331391148696	1.10662579728004	52.7798484996205	0.387943742616598	0.006682946290156	20.4056059356966	0.278784297497051	15.146673363378	0.266688118969323	24.7693322341303	582.981296725672	1.38557271586937	2.30434745837444	20.4056059356966	0.995378833709521	0.032689075732488	0.271514130062071	0.006511605103106	24.8402533427164	0.128715077875388	15.2549542129939	0.237347886016608	24.5995777621393	572.270128594399	1.35972911622214	2.28791754408534	24.8402533427164	1.035006546166	0.035774763679662	0.282775767678446	Cell189
189	spiky	45.8341335478344	0.457681784001683	1230	320	19.8871658813228	3.99396497926893	9.70963449122184	28.2263529693994	0.37784473138849	0.121301999772645	0.122096470588235	0.156862745098039	0.2	0.36078431372549	0.607843137254902	0.685137254901961	45.1839611670194	0.468096247930348	0.314731713652881	0.411295684675984	0.386352735088505	-0.648143410486688	-0.406380408976023	0.323016552107869	0.989492492680799	1.20989271594303	49.6777423853036	0.495708666044705	0.006770029587531	18.9514001388568	0.368436452418392	16.0035576082769	0.28499267998636	24.7384864614673	584.97692934567	1.41652044118031	2.31030036726705	18.9514001388568	0.983220479840908	0.046563426283745	0.322941236564937	0.006587593102745	25.8555555555556	0.14922496251782	16.1952951229467	0.227622842715788	24.7525252525253	581.36056282273	1.37657740251287	2.3024803903603	25.8555555555556	1.04526977369695	0.040842060153001	0.30254678499951	Cell190
190	spiky	54.7186771912253	0.388352386180873	1829	392	23.9884544761225	4.00909379835172	14.4560062507665	32.6087911394971	0.387581341995519	0.115546825148061	0.127910588235294	0.172549019607843	0.207843137254902	0.376470588235294	0.588235294117647	0.677333333333333	53.9636590923736	0.41455097229934	0.294962172047562	0.329383064908728	0.31840357669145	-0.513245521515416	-0.276217619556798	0.292181922049188	0.826955778320974	1.06936702912492	59.2431810107442	0.46921745110219	0.007005356922301	18.0258223178604	0.313490701530501	14.1286075498518	0.289997348991744	25.3965570242853	611.317953079227	1.37928521423823	2.27918262167631	18.0258223178604	0.971291790748693	0.036116340773036	0.283570111934276	0.006666144673997	25.3605351170569	0.133531953535613	15.6344318296216	0.242453294843249	25.5625418060201	618.656611714012	1.3658598121478	2.30507143542883	25.3605351170569	1.04127408852368	0.033175718867466	0.273524577654241	Cell191
191	bald	40.4519227332616	0.4314802457866	1042	165	18.0879709624167	1.75434361584598	13.8763700421389	21.3437027140648	0.354615934665613	0.089480596878405	0.087211764705882	0.187529411764706	0.219607843137255	0.345098039215686	0.517450980392157	0.610862745098038	40.2534919852485	0.44017416411906	0.263706014382213	0.231592760310367	0.240832037142938	-0.272519949394612	-0.138271295731156	0.269627575901921	0.63496437886189	0.764005300086348	43.0551862521341	0.400590905489935	0.012458659030276	10.4502507257852	0.341212905210211	8.93143248284176	0.35315824451848	23.2757983636844	505.457027899252	1.27167264386376	2.04840987070188	10.4502507257852	0.861491081370578	0.043085574970202	0.29368631925098	0.013024800684751	11.4709976798144	0.260285927629752	8.75367003838264	0.333431783912904	23.5313225058005	516.218627206315	1.24511724935094	2.00402898122395	11.4709976798144	0.880134516238582	0.055094686199438	0.327613583772342	Cell192
192	regular	73.8484109676665	0.306621835018268	3739	580	34.379840565883	4.5615120337735	22.577839263371	46.0712738490968	0.412508325073811	0.137906329744042	0.151167058823529	0.152941176470588	0.203921568627451	0.411764705882353	0.654901960784314	0.733333333333333	72.5351592606615	0.320650702314859	0.291457587184724	0.444929569240538	0.443978863505324	-0.703584975540436	-0.429706372527075	0.286409414509347	1.04838499547001	1.36999504326055	79.1514364837905	0.331562737044067	0.005137173825038	21.6882966396292	0.41786934955657	19.6283754541257	0.281661396212347	26.9109212050985	699.977145918487	1.47173999300731	2.41378175087368	21.6882966396292	1.00931974659195	0.048472101992727	0.336150508673869	0.004765635035274	27.7205387205387	0.231562683462259	19.036955080107	0.225781216846841	26.8689929599021	691.445374369893	1.43244262834169	2.42819392021401	27.7205387205387	1.06084917432954	0.02757129259984	0.256186263509934	Cell193
193	spiky	42.8353720382641	0.395616598403303	1086	257	18.6721623352997	3.63379444076555	9.45406551286244	26.2097565642509	0.369602426606002	0.114105475799333	0.104654117647059	0.152941176470588	0.2	0.356862745098039	0.580392156862745	0.662745098039216	42.3300541057644	0.419994077249754	0.307666223816487	0.354630833037781	0.362402623445032	-0.539322366546343	-0.283115381607977	0.312428133084415	0.882923940087472	1.18205135420963	45.7756127494311	0.405075468148124	0.007574780505931	19.2660910518053	0.274567709470396	14.2790415475855	0.27711429408857	24.1410256410256	552.430587336563	1.36866273776007	2.27429291899797	19.2660910518053	0.987605772976733	0.030479995261667	0.26071584778764	0.007850658788211	22.8701007838746	0.11880509072009	13.9767549398144	0.235538324568857	24.3012318029115	556.362235174467	1.33766683143805	2.24024885832337	22.8701007838746	1.01785765567481	0.045501817447199	0.314726380919738	Cell194
194	regular	63.2291372666762	0.293360034940122	2861	302	30.0597290756036	3.39594484950698	21.69885967928	39.7549544764022	0.421162215323039	0.136760987132518	0.151167058823529	0.152941176470588	0.207843137254902	0.415686274509804	0.650980392156863	0.737254901960784	61.6172387238928	0.321087811877327	0.276999556104885	0.387984791886011	0.387771371015872	-0.601225490777596	-0.359759570782699	0.274010840791691	0.92746377738918	1.19889027092066	66.8704582947563	0.370722763446893	0.004883426832423	20.6962177121771	0.427943491533067	19.089312337029	0.256221679510088	27.4096863468635	724.592183382377	1.46876979122809	2.41435104191054	20.6962177121771	1.00177761881381	0.045136953986676	0.324810796396177	0.004675913757304	25.3251721499617	0.321968391348984	19.6755099812732	0.223130475671703	27.4881407804132	726.981007050044	1.45731022749164	2.43166441410964	25.3251721499617	1.04172852218579	0.041859306252765	0.314232392246925	Cell195
195	regular	71.9480958246838	0.439334015705698	3425	423	32.3918451782277	4.6587215696506	17.38857531906	40.8757374074232	0.405001288106483	0.13754059649169	0.156981176470588	0.145098039215686	0.196078431372549	0.396078431372549	0.63921568627451	0.709803921568627	70.3443538385843	0.431753998584491	0.271667305407919	0.44522331354944	0.432755083736162	-0.777417132630886	-0.462889342279486	0.272742201931957	0.99493892254953	1.30906820107393	74.7991120903846	0.39127968544133	0.004992821061739	22.277304415182	0.39971333178164	19.5555548662281	0.277556559159158	26.354144074361	671.291187624116	1.46747550312818	2.41267750080071	22.277304415182	1.01372593043199	0.046181885335978	0.328316437403326	0.004496297501873	29.9143226640802	0.204665648486332	19.8061301559198	0.225635026417491	26.5965082444229	678.171404184181	1.43977542347449	2.43752012326068	29.9143226640802	1.07406839004782	0.0303708332725	0.269100656419482	Cell196
196	spiky	57.4378132772079	0.325352061874191	2297	409	26.5610394350993	3.42324605342283	16.6420066327878	34.6527009841838	0.39694742503009	0.12340415479458	0.133724705882353	0.164705882352941	0.207843137254902	0.392156862745098	0.615686274509804	0.690352941176471	57.2222387881019	0.385129682640941	0.269244689556613	0.405496594732594	0.395538267662341	-0.677953540229483	-0.439947917673438	0.27828657787506	0.908261027171102	1.20816895089177	61.9872576178339	0.438503779269728	0.006199443380616	18.3207055759441	0.398624052904808	16.2323231951974	0.290731547905496	25.8826802415059	640.756527688839	1.42561703915074	2.32759185456755	18.3207055759441	0.975010889524392	0.049562360488342	0.33401158435102	0.005819435175159	24.964694181999	0.198980009505908	16.583065640222	0.242425214209243	26.1442068622576	649.837040432889	1.39608628606029	2.33900836659322	24.964694181999	1.04021025148271	0.034746137814254	0.281745354307977	Cell197
197	bald	41.6351895610943	0.412926041047845	1195	157	19.1549633446749	1.39067811421597	15.6547306300374	22.3673845243937	0.383174993846911	0.10338549496657	0.116282352941176	0.188	0.231372549019608	0.376470588235294	0.552941176470588	0.647058823529412	41.4980767095422	0.431855626435936	0.28448406356726	0.289662705141312	0.295545404608215	-0.382940291478132	-0.172619920377493	0.278123970060273	0.756795117687138	0.980024456251342	44.3417425733306	0.412925871127191	0.00865464111085	13.282315978456	0.368101262348308	11.5098453177931	0.305875135372821	25.0107719928187	589.210545688785	1.33687327722752	2.17744090164611	13.282315978456	0.908455961001916	0.040912654993925	0.294842909377563	0.008300227705362	16.4346190028222	0.252663180282537	11.9954565125238	0.282639974124103	25.1796801505174	596.919894009725	1.31814862040702	2.17617776837718	16.4346190028222	0.953408375308556	0.0525649833089	0.332926805894586	Cell198
198	regular	62.1603693201155	0.381704596504845	2512	392	27.8249211659124	4.91162420736854	13.3887790195336	39.5121295708766	0.392259897589609	0.135769696857041	0.151167058823529	0.137254901960784	0.180392156862745	0.380392156862745	0.629215686274509	0.701960784313725	60.4836033183011	0.363364614403429	0.289088591620104	0.415249380797074	0.415279442906135	-0.65890047583899	-0.404610147346803	0.289721862632226	0.970967141879223	1.26339358718387	66.5367374245398	0.441451705353231	0.00506977428703	22.6916919082648	0.377348697595158	19.2218296345194	0.279252780404042	25.6276503678061	634.278100512336	1.45985208408731	2.40411577128008	22.6916919082648	1.01936686418825	0.043298414169724	0.317699697790573	0.004626968957748	30.4005424954792	0.204979393237431	20.1193424653951	0.227312306083757	25.6817359855334	633.904600174033	1.43657620449815	2.42876910595156	30.4005424954792	1.08006676893318	0.033287852505619	0.280941029502965	Cell199
199	spiky	40.3131602156785	0.194590977969814	1176	200	18.9010970711359	1.82371310997611	14.1860001409841	22.6500022075054	0.39468454048286	0.120311011570163	0.133724705882353	0.172549019607843	0.215686274509804	0.384313725490196	0.596078431372549	0.683333333333333	40.2134231317408	0.301631394040272	0.295055544045057	0.367195017893371	0.369052537098986	-0.573086366843102	-0.311377438301469	0.298072487642235	0.897593990305308	1.12972607936342	43.8802939195155	0.408082837769404	0.006018475786085	19.0547182935312	0.338763417936973	15.4083969417431	0.267427467844401	25.8170646881521	634.690459007197	1.40166812094976	2.31348775513817	19.0547182935312	0.981141682974134	0.037215407149174	0.289813194182568	0.006246680154353	23.6077075098814	0.200692838672993	15.7676066549235	0.233384913972619	25.7282608695652	628.348557527126	1.37901368577506	2.28273001515798	23.6077075098814	1.02304886744648	0.043529560875014	0.310786775000913	Cell200
200	unidentified	37.2274172116903	0.84694445724277	452	131	11.2975160798342	4.49318945575027	0.279539441581697	20.021979647801	0.35	0.090811672954492	0.081397647058824	0.190235294117647	0.225686274509804	0.333333333333333	0.51156862745098	0.617450980392157	36.683985199328	0.845199537998466	0.343395061967291	0.3032517899972	0.299261850517247	-0.237484658641499	-0.137373994639019	0.327319073567631	0.801425048220543	1.23819525378714	38.7423452625799	0.839462062125843	0.01399862367654	10.4075546719682	0.340201493074289	8.88691893261593	0.348231797442737	22.6474486414844	478.6298633545	1.25843879305983	2.01736461356702	10.4075546719682	0.861586897940051	0.05292049618579	0.322277321354534	0.016289880791636	17.0962732919255	0.12478290655261	10.7668757956869	0.30151959705452	23.3447204968944	509.795995122046	1.25796507127285	1.95317413081321	17.0962732919255	0.961230679303626	0.082938377628275	0.394325142771271	Cell201
201	bald	37.4022970270495	0.383119924107346	991	133	17.177589888019	1.63491819594137	11.557388874884	20.0565442419326	0.380859104489424	0.09716304461171	0.104654117647059	0.21921568627451	0.243137254901961	0.368627450980392	0.556862745098039	0.607843137254902	36.9785964234841	0.392820248270607	0.288326400478476	0.256877297911434	0.255229667561189	-0.244457969810243	-0.114874467111064	0.270182202762375	0.754602328420936	0.915383727722606	40.0504649624207	0.412543918064244	0.011270443928603	9.15171858216971	0.504980073059663	10.2437880619629	0.365585323410929	24.8171321160043	579.83543602538	1.32219644127435	2.0652128582429	9.15171858216971	0.837812401047459	0.074164195465486	0.383480886783605	0.011213252896677	11.6915254237288	0.367220357506073	10.2382281592135	0.329681563131289	25.1242937853107	592.896759120065	1.29919416522646	2.05444056536921	11.6915254237288	0.88912257349744	0.055467851185883	0.33256282073618	Cell202
202	regular	65.0064186120249	0.306075307575385	2974	451	30.4704159898128	3.58319259106115	17.0744574341649	37.0945705351869	0.415463428141936	0.129592757148067	0.133724705882353	0.152941176470588	0.203921568627451	0.411764705882353	0.631372549019608	0.71478431372549	63.9238121177115	0.31616295658259	0.278474871174205	0.401442063761647	0.399984085523254	-0.649008651848502	-0.403611528205209	0.299036281028849	0.911398677217088	1.14790394344481	68.304627013963	0.248544282409908	0.005422984848557	21.2324869439942	0.360451185743318	17.5995827610685	0.271556432858257	27.0138663785341	699.108981217478	1.44155445494773	2.38754755602166	21.2324869439942	1.00635426581848	0.038743121387526	0.300026771246255	0.00474954757389	30.6725123903927	0.135380317488165	18.7375746879165	0.222055342520442	27.0118185284026	695.576049950482	1.41302434607422	2.4251421378817	30.6725123903927	1.0828289099982	0.025500332710304	0.246412293474051	Cell203
203	regular	65.0297557416544	0.350772730103948	2930	468	29.8079942775825	4.69009311053259	17.0758541326762	39.1927540987823	0.406506056347454	0.136253429499106	0.151167058823529	0.137254901960784	0.192156862745098	0.403921568627451	0.63921568627451	0.713725490196078	64.0134446878349	0.364852065223677	0.283809492750873	0.431245709741086	0.424311921953329	-0.730591438795831	-0.451834240931124	0.292650136231959	0.968372733253807	1.29044973804226	69.5131319551164	0.330857894627956	0.00479273618896	22.4018407731247	0.389628698575283	19.3509944855164	0.257536074404005	26.4570639668661	675.546372412427	1.46618092437465	2.42026654504984	22.4018407731247	1.01579443310049	0.041844586640329	0.313479168485545	0.004811515310252	29.1436251920123	0.185507281165169	18.8906603571016	0.217894806349969	26.5268817204301	672.453232055202	1.42639933823658	2.42253391709369	29.1436251920123	1.0705729116838	0.02584306725182	0.247902672760606	Cell204
204	regular	58.3354587552779	0.49037164164225	2018	405	25.2506743978879	4.63891063015521	12.7959291366097	36.1414231752957	0.397722458656406	0.120547312671028	0.133724705882353	0.169294117647059	0.214509803921569	0.392156862745098	0.603921568627451	0.69278431372549	58.7263909124401	0.541867998496004	0.30009578637357	0.375220551817661	0.385945683268769	-0.551570233118572	-0.323769140492319	0.28482424125539	0.908851157205555	1.15277722172033	63.5860928669822	0.570340211903706	0.006310821228916	19.3864701019565	0.324283538019494	15.345121950363	0.277822650962516	25.962110774318	641.228163459032	1.40128534520148	2.3218850555755	19.3864701019565	0.987565446827306	0.034636533446711	0.280321317800062	0.005790393769159	26.5691336775674	0.085686060234428	15.5295464293038	0.218994257093268	25.8083763625932	629.283537589541	1.35976729070751	2.3288951999669	26.5691336775674	1.04991569902147	0.024926165262196	0.23893238228979	Cell205
